what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1421356415709
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1421356415709
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1421356415709
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1421356415724
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1421356415724
started,bundle,org.eclipse.wb.discovery.core,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.core",1421356415724
started,bundle,org.eclipse.wb.discovery.ui,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.ui",1421356415724
os,sysinfo,,,"win32",1421356415724
arch,sysinfo,,,"x86",1421356415724
ws,sysinfo,,,"win32",1421356415724
locale,sysinfo,,,"en_US",1421356415724
processors,sysinfo,,,"2",1421356415724
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1421356415724
java.runtime.version,sysinfo,,,"1.8.0_25-b18",1421356415724
java.specification.name,sysinfo,,,"Java Platform API Specification",1421356415724
